state,lga,ward,zone,health_facility_full_name,geo_coordinate,latitude,longitude,altitude,is_operational,alternate_facility_name_details,facility_type
BENUE,ADO,OGEGE,NORTH CENTRAL,Rijo Primary Health Centre,SRID=4326;POINT (8.0403416 6.8617625),6.8617625,8.0403416,81.43365479,False,,PHC (Primary Health Centre)
BENUE,ADO,IGUMALE,NORTH CENTRAL,Igumale Primary Health Centre,SRID=4326;POINT (7.9661542 6.7916799),6.7916799,7.9661542,112.0565186,False,,PHC (Primary Health Centre)
BENUE,ADO,ETENYI,NORTH CENTRAL,Etenyi Primary Health Centre,SRID=4326;POINT (7.967154 6.8058482),6.805848200000001,7.967153999999999,123.48200000000001,False,,PHC (Primary Health Centre)
BENUE,ADO,AKOGE/OGBILOLO,NORTH CENTRAL,Agila Primary Health Centre,SRID=4326;POINT (7.9160513 6.6031442),6.603144199999999,7.9160512999999995,129.423,False,,PHC (Primary Health Centre)
BENUE,ADO,UKWONYO,NORTH CENTRAL,Utonkon Comprehensive Health Centre,SRID=4326;POINT (8.0355284 6.9509875),6.9509875,8.0355284,119.78515630000001,False,,CHC (Comprehensive Health Centre)
BENUE,ADO,ULAYI,NORTH CENTRAL,Ulayi Primary Health Centre,SRID=4326;POINT (8.0423144 6.7745816),6.774581599999999,8.0423144,87.99475098,False,,PHC (Primary Health Centre)
BENUE,ADO,EKILE,NORTH CENTRAL,Ekile Primary Health Centre,SRID=4326;POINT (8.1277913 6.8365215),6.8365215,8.1277913,103.6670532,False,,PHC (Primary Health Centre)
BENUE,ADO,IJIGBAN,NORTH CENTRAL,Ijigban Primary Health Centre,SRID=4326;POINT (8.0846876 6.77536),6.775360000000001,8.084687599999999,97.0390625,False,,PHC (Primary Health Centre)
BENUE,ADO,ROYONGO,NORTH CENTRAL,Udebo-Ojenyo Primary Health Centre,SRID=4326;POINT (8.1004666 6.9689435),6.9689435,8.100466599999999,85.36230469,False,,PHC (Primary Health Centre)
BENUE,ADO,AGILA/IGUMALE II,NORTH CENTRAL,Fsp Aganacha Primary Health Centre,SRID=4326;POINT (7.901073 6.6586028),6.658602799999999,7.901072999999999,137.6,True,,PHC (Primary Health Centre)
BENUE,ADO,ROYONGO,NORTH CENTRAL,Adochi Primary Health Centre,SRID=4326;POINT (8.0882458 6.932381),6.9323809999999995,8.0882458,95.05310059,True,,PHC (Primary Health Centre)
BENUE,ADO,EKILE,NORTH CENTRAL,Alomo Primary Health Centre,SRID=4326;POINT (8.2373368 6.8043264),6.804326400000001,8.2373368,93.07659912,True,,PHC (Primary Health Centre)
BENUE,ADO,ETENYI,NORTH CENTRAL,Etenyi 2 Primary Health Centre,SRID=4326;POINT (8.0048538 6.8220593),6.822059299999999,8.0048538,131.98413090000003,True,,PHC (Primary Health Centre)
BENUE,ADO,OGEGE,NORTH CENTRAL,Ikara Primary Health Centre,SRID=4326;POINT (8.1021224 6.8990885),6.8990884999999995,8.1021224,92.20330811,True,,PHC (Primary Health Centre)
BENUE,ADO,OGEGE,NORTH CENTRAL,Ikpomilokpo Primary Health Centre,SRID=4326;POINT (8.0544212 6.9251978),6.9251978,8.0544212,119.18780520000001,True,,PHC (Primary Health Centre)
BENUE,ADO,ULAYI,NORTH CENTRAL,Inikiri Primary Health Centre,SRID=4326;POINT (8.053112 6.7738974),6.7738974,8.053111999999999,81.13177490000001,True,,PHC (Primary Health Centre)
BENUE,ADO,UKWONYO,NORTH CENTRAL,Ndekuma Primary Health Centre,SRID=4326;POINT (8.0597994 6.9413696),6.9413696,8.059799400000001,124.4645996,True,,PHC (Primary Health Centre)
BENUE,ADO,IJIGBAN,NORTH CENTRAL,Nwedoga Primary Health Centre,SRID=4326;POINT (8.1165261 6.7297203),6.729720299999999,8.1165261,169.87939450000002,True,,PHC (Primary Health Centre)
BENUE,ADO,IJIGBAN,NORTH CENTRAL,Nsura Primary Health Centre,SRID=4326;POINT (8.1424207 6.7372914),6.7372914,8.142420699999999,129.0021362,False,,PHC (Primary Health Centre)
BENUE,ADO,OGEGE,NORTH CENTRAL,Ogi Primary Health Centre,SRID=4326;POINT (8.0351785 6.8788178),6.8788178,8.0351785,128.8876953,True,,PHC (Primary Health Centre)
BENUE,ADO,ROYONGO,NORTH CENTRAL,Ojenyo Centre Primary Health Centre,SRID=4326;POINT (8.1323099 6.9735173),6.973517299999999,8.132309900000001,114.06872560000001,True,,PHC (Primary Health Centre)
BENUE,ADO,UKWONYO,NORTH CENTRAL,Ojije Primary Health Centre,SRID=4326;POINT (8.0829277 6.9884559),6.988455900000001,8.0829277,101.8614502,True,,PHC (Primary Health Centre)
BENUE,ADO,OGEGE,NORTH CENTRAL,Olukpo Primary Health Centre,SRID=4326;POINT (8.096997 6.887415),6.887415,8.096997,110.55859380000001,True,,PHC (Primary Health Centre)
BENUE,ADO,IJIGBAN,NORTH CENTRAL,Onuebor Primary Health Centre,SRID=4326;POINT (8.0950732 6.7520643),6.7520643,8.0950732,119.6,True,,PHC (Primary Health Centre)
BENUE,ADO,ROYONGO,NORTH CENTRAL,Udebo Igba Primary Health Centre,SRID=4326;POINT (8.1085689 6.9291077),6.9291077,8.1085689,150.9098511,True,,PHC (Primary Health Centre)
BENUE,ADO,ROYONGO,NORTH CENTRAL,Ujol Primary Health Centre,SRID=4326;POINT (8.0777949 6.933867),6.933867,8.0777949,106.8970947,True,,PHC (Primary Health Centre)
BENUE,ADO,ROYONGO,NORTH CENTRAL,Uneyium Igba Primary Health Centre,SRID=4326;POINT (8.1372007 6.9465246),6.9465246,8.1372007,85.26544189,True,,PHC (Primary Health Centre)
BENUE,ADO,IGUMALE,NORTH CENTRAL,Uje Primary Health Centre,SRID=4326;POINT (8.0017174 6.7761102),6.7761102,8.0017174,110.95928959999999,True,,Health Post
BENUE,ADO,OGEGE,NORTH CENTRAL,Watuolo Primary Health Centre,SRID=4326;POINT (8.0647774 6.9183204),6.9183204,8.0647774,126.72375490000002,True,,PHC (Primary Health Centre)
BENUE,ADO,APA,NORTH CENTRAL,Apa Primary Health Centre,SRID=4326;POINT (7.9208579 6.7617943),6.7617943,7.9208579,54.078,False,,PHC (Primary Health Centre)
BENUE,ADO,EKILE,NORTH CENTRAL,Ekpufu Health Post,SRID=4326;POINT (8.1870611 6.7793037),6.7793037,8.1870611,86.29815674,True,,PHC (Primary Health Centre)
BENUE,ADO,EKILE,NORTH CENTRAL,Phg Odeke Primary Health Centre,SRID=4326;POINT (8.1367971 6.7606555),6.7606554999999995,8.136797099999999,122.3140259,True,,PHC (Primary Health Centre)
BENUE,AGATU,OGWULE-OGBAULU,NORTH CENTRAL,Ogwule Ogbaulu Primary Health Centre,SRID=4326;POINT (7.7835055 7.8861359),7.886135899999999,7.7835054999999995,120.7,False,,PHC (Primary Health Centre)
BENUE,AGATU,OGWULE-KADUNA,NORTH CENTRAL,Ogwule Kaduna Primary Health Centre,SRID=4326;POINT (7.7827386 7.8973197),7.8973197,7.7827386,9.3,False,,PHC (Primary Health Centre)
BENUE,AGATU,OKOKOLO,NORTH CENTRAL,Okokolo Primary Health Centre,SRID=4326;POINT (8.0885434 7.8687284),7.8687284,8.0885434,78.4,False,,PHC (Primary Health Centre)
BENUE,AGATU,EGBA,NORTH CENTRAL,Aila Primary Health Centre,SRID=4326;POINT (7.9987829 7.8721829),7.872182899999999,7.9987829,66.9,False,,PHC (Primary Health Centre)
BENUE,AGATU,OGBAULU,NORTH CENTRAL,Ogbaulu Primary Health Centre,SRID=4326;POINT (7.951925 7.8111983),7.811198299999999,7.951925,114.4,False,,PHC (Primary Health Centre)
BENUE,AGATU,USHA,NORTH CENTRAL,Usha Primary Health Centre,SRID=4326;POINT (7.829108 7.9298941),7.929894099999999,7.829108,71.1,False,,PHC (Primary Health Centre)
BENUE,AGATU,ENUNGBA,NORTH CENTRAL,Enungba Primary Health Centre,SRID=4326;POINT (7.8425296 7.86568),7.86568,7.8425296,84.5,False,,PHC (Primary Health Centre)
BENUE,AGATU,OSHIGBUDU,NORTH CENTRAL,Oshigbudu Primary Health Centre,SRID=4326;POINT (7.866002 7.8281248),7.828124799999999,7.866002000000001,110.5,False,,PHC (Primary Health Centre)
BENUE,AGATU,OBAGAJI,NORTH CENTRAL,Obagaji Comprehensive Health Centre,SRID=4326;POINT (7.9113705 7.8893452),7.8893452,7.9113705,88.5,False,,PHC (Primary Health Centre)
BENUE,AGATU,ODUGBEHO,NORTH CENTRAL,Odugbeho Primary Health Centre,SRID=4326;POINT (8.0418137 7.801754),7.801753999999999,8.0418137,120.0,False,,PHC (Primary Health Centre)
BENUE,AGATU,EGBA,NORTH CENTRAL,Adagbo Health Post,SRID=4326;POINT (8.0431818 7.8729278),7.872927799999999,8.0431818,66.3,True,,Health Post
BENUE,AGATU,OGWULE-KADUNA,NORTH CENTRAL,Adakpa/Ugbokpo Health Post,SRID=4326;POINT (7.77902 7.900915),7.9009149999999995,7.77902,1930.6,True,,Health Post
BENUE,AGATU,EGBA,NORTH CENTRAL,Adana Health Post,SRID=4326;POINT (8.0283731 7.9291373),7.929137299999999,8.0283731,88.0,False,,
BENUE,AGATU,USHA,NORTH CENTRAL,Adeka Health Post,SRID=4326;POINT (7.8323779 7.9827486),7.982748599999999,7.832377900000001,75.9,True,,Health Post
BENUE,AGATU,OGWULE-OGBAULU,NORTH CENTRAL,Ajomachi Health Post,SRID=4326;POINT (7.6990793 7.9267763),7.926776299999999,7.6990793,106.0,False,,
BENUE,AGATU,OGWULE-KADUNA,NORTH CENTRAL,Akele Health Post,SRID=4326;POINT (7.7372443 7.9325797),7.932579700000001,7.7372442999999995,361.6,False,,
BENUE,AGATU,OBAGAJI,NORTH CENTRAL,Alokpa Health Post,SRID=4326;POINT (7.91616 7.937025),7.937025,7.9161600000000005,72.8,True,,Health Post
BENUE,AGATU,OGWULE-OGBAULU,NORTH CENTRAL,Ankpa Health Post,SRID=4326;POINT (7.7666632 7.8639168),7.8639168,7.7666632,114.9,True,,Health Post
BENUE,AGATU,OSHIGBUDU,NORTH CENTRAL,Atakpa Health Post,SRID=4326;POINT (7.8945979 7.8247646),7.824764599999999,7.894597900000001,213.7,True,PHC Atakpa,PHC (Primary Health Centre)
BENUE,AGATU,OSHIGBUDU,NORTH CENTRAL,Ayele Health Post,SRID=4326;POINT (7.8907365 7.8564875),7.8564875,7.890736500000001,68.1,True,,Health Post
BENUE,AGATU,EGBA,NORTH CENTRAL,Edeje Health Post,SRID=4326;POINT (7.9828908 7.8725837),7.8725837,7.9828908,82.9,False,,
BENUE,AGATU,EGBA,NORTH CENTRAL,Egba Health Post,SRID=4326;POINT (7.959515 7.8800933),7.8800933,7.959515,63.5,True,,MPHC (Model PHC)
BENUE,AGATU,ENUNGBA,NORTH CENTRAL,Ello Health Post,SRID=4326;POINT (7.78114 7.8115467),7.8115467,7.78114,181.1,True,,Health Post
BENUE,AGATU,ENUNGBA,NORTH CENTRAL,Engila Health Post,SRID=4326;POINT (7.8300383 7.8919067),7.8919067,7.8300383,109.1,False,,
BENUE,AGATU,ENUNGBA,NORTH CENTRAL,Enicha Health Post,SRID=4326;POINT (7.8909258 7.8565377),7.8565377000000005,7.8909258,111.1,True,,Health Post
BENUE,AGATU,OSHIGBUDU,NORTH CENTRAL,Enogaje Health Post,SRID=4326;POINT (7.8396288 7.8131893),7.8131892999999994,7.8396288,43.3,True,,PHC (Primary Health Centre)
BENUE,AGATU,OGWULE-OGBAULU,NORTH CENTRAL,Ibado Health Post,SRID=4326;POINT (7.7061922 7.7648505),7.7648505000000005,7.7061922,271.8,True,,Health Post
BENUE,AGATU,ENUNGBA,NORTH CENTRAL,Ichogolugwu Health Post,SRID=4326;POINT (7.8251837 7.8191621),7.8191621,7.8251837,160.0,True,,Health Post
BENUE,AGATU,USHA,NORTH CENTRAL,Ikpele 1 Health Post,SRID=4326;POINT (7.7561626 7.9685343),7.968534299999999,7.756162599999999,92.6,True,,Health Post
BENUE,AGATU,EGBA,NORTH CENTRAL,Inminyi Health Post,SRID=4326;POINT (8.0516383 7.92344),7.923439999999999,8.0516383,38.5,False,,
BENUE,AGATU,USHA,NORTH CENTRAL,Obanowa Health Post,SRID=4326;POINT (7.8445247 7.9227553),7.9227553,7.8445247,97.2,True,,Health Post
BENUE,AGATU,OBAGAJI,NORTH CENTRAL,Obishu Health Post,SRID=4326;POINT (7.8694267 7.9636167),7.9636167,7.869426700000001,12.9,True,,Health Clinic
BENUE,AGATU,OKOKOLO,NORTH CENTRAL,Ocholonya Health Post,SRID=4326;POINT (8.1105634 7.8968055),7.896805499999999,8.1105634,91.0,False,,
BENUE,AGATU,USHA,NORTH CENTRAL,Ogam Health Post,SRID=4326;POINT (7.8288364 7.9102986),7.910298599999999,7.8288364,97.6,True,,Health Post
BENUE,AGATU,USHA,NORTH CENTRAL,Ogwufa Health Post,SRID=4326;POINT (7.8189717 7.93523),7.935230000000001,7.8189717000000005,64.6,True,,Health Post
BENUE,AGATU,USHA,NORTH CENTRAL,Okpokpolo Health Post,SRID=4326;POINT (7.7398701 7.9749368),7.9749368,7.7398701,98.0,True,,Health Post
BENUE,AGATU,OGBAULU,NORTH CENTRAL,Olegabulu Health Post,SRID=4326;POINT (7.9206483 7.8198867),7.8198867,7.920648299999999,181.8,True,,Health Post
BENUE,AGATU,USHA,NORTH CENTRAL,Olegodege Health Post,SRID=4326;POINT (7.8513046 7.9689229),7.968922900000001,7.851304600000001,98.7,True,,PHC (Primary Health Centre)
BENUE,AGATU,OGWULE-KADUNA,NORTH CENTRAL,Olengetonu Health Post,SRID=4326;POINT (7.7877332 7.9280214),7.9280214,7.7877332,123.1,False,,
BENUE,AGATU,ODUGBEHO,NORTH CENTRAL,Ugboju Health Post,SRID=4326;POINT (8.091602 7.8468179),7.8468179000000005,8.091602,102.3,True,,Health Post
BENUE,AGATU,USHA,NORTH CENTRAL,Warri Health Post,SRID=4326;POINT (7.7900055 7.9474649),7.947464900000001,7.7900054999999995,93.9,True,,Health Post
BENUE,AGATU,OBAGAJI,NORTH CENTRAL,Ologba Health Post,SRID=4326;POINT (7.9318184 7.8818866),7.8818866,7.931818400000001,75.1,True,,Health Post
BENUE,AGATU,EGBA,NORTH CENTRAL,Abugbe Primary Health Centre,SRID=4326;POINT (8.0738217 7.9145483),7.914548299999999,8.0738217,87.3,True,,PHC (Primary Health Centre)
BENUE,AGATU,OKOKOLO,NORTH CENTRAL,Akwu Primary Health Centre,SRID=4326;POINT (8.0584344 7.869763),7.869763000000001,8.0584344,78.5,True,,PHC (Primary Health Centre)
BENUE,AGATU,OGWULE-OGBAULU,NORTH CENTRAL,Egwuma Primary Health Centre,SRID=4326;POINT (7.7325183 7.9056183),7.9056183,7.732518300000001,140.6,True,,PHC (Primary Health Centre)
BENUE,AGATU,OGWULE-KADUNA,NORTH CENTRAL,Ekwo/Okpanchenyi Primary Health Centre,SRID=4326;POINT (7.7970029 7.9400969),7.9400968999999995,7.797002900000001,95.9,True,,PHC (Primary Health Centre)
BENUE,AGATU,OBAGAJI,NORTH CENTRAL,Obagaji Primary Health Centre,SRID=4326;POINT (7.9121117 7.8906083),7.8906083,7.9121117,82.9,True,,PHC (Primary Health Centre)
BENUE,AGATU,ODUGBEHO,NORTH CENTRAL,Odejo Primary Health Centre,SRID=4326;POINT (8.033832 7.7742667),7.7742667,8.033832,124.2,True,,PHC (Primary Health Centre)
BENUE,AGATU,ENUNGBA,NORTH CENTRAL,Ogbangede Primary Health Centre,SRID=4326;POINT (7.8333033 7.8540983),7.8540982999999995,7.8333033,118.4,True,,PHC (Primary Health Centre)
BENUE,AGATU,USHA,NORTH CENTRAL,Ogwumogbo Primary Health Centre,SRID=4326;POINT (7.9172233 7.8866361),7.886636099999999,7.917223299999999,97.5,False,,
BENUE,AGATU,OGWULE-OGBAULU,NORTH CENTRAL,Okpagabi Primary Health Centre,SRID=4326;POINT (7.766607 7.7996479),7.799647900000001,7.7666070000000005,159.8,True,,PHC (Primary Health Centre)
BENUE,AGATU,USHA,NORTH CENTRAL,Oweto Primary Health Centre,SRID=4326;POINT (7.8231999 7.9568331),7.956833099999999,7.823199900000001,54.7,True,,PHC (Primary Health Centre)
BENUE,APA,UGBOKPO,NORTH CENTRAL,Ugbokpo Primary Health Centre,SRID=4326;POINT (7.8827149 7.6494461),7.6494461,7.882714900000001,193.607,False,,PHC (Primary Health Centre)
BENUE,APA,AKPETE/OJANTELLE,NORTH CENTRAL,Ojantele Primary Health Centre,SRID=4326;POINT (7.885494 7.7349471),7.734947099999999,7.8854940000000004,193.678,False,,PHC (Primary Health Centre)
BENUE,APA,OBA,NORTH CENTRAL,Otakpa Primary Health Centre,SRID=4326;POINT (7.7959028 7.5624734),7.5624734,7.7959027999999995,239.705,False,,PHC (Primary Health Centre)
BENUE,APA,IGORO,NORTH CENTRAL,Igoro Primary Health Centre,SRID=4326;POINT (7.7542503 7.6877021),7.687702099999999,7.7542503,283.67,False,,PHC (Primary Health Centre)
BENUE,APA,AUKE,NORTH CENTRAL,Auke Igeri Primary Health Centre,SRID=4326;POINT (7.7856209 7.5094794),7.509479400000001,7.7856209000000005,754.7189999999999,False,,PHC (Primary Health Centre)
BENUE,APA,IGAH-OKPAYA,NORTH CENTRAL,Apa New Agila Health Centre,SRID=4326;POINT (7.9173471 6.7726948),6.7726948,7.917347099999999,117.73413090000001,True,PHC New Agila,PHC (Primary Health Centre)
BENUE,APA,IGAH-OKPAYA,NORTH CENTRAL,Iga Okpaya Comprehensive Health Centre,SRID=4326;POINT (7.8840503 7.5235285),7.5235285,7.884050299999999,220.736,False,,CHC (Comprehensive Health Centre)
BENUE,APA,OFOKE,NORTH CENTRAL,Ojuwo Health Post,SRID=4326;POINT (7.7484145 7.5706721),7.5706720999999995,7.7484145,355.9,True,,Health Post
BENUE,APA,IKOBI,NORTH CENTRAL,Olegogba Health Post,SRID=4326;POINT (7.948585 7.74119),7.74119,7.9485850000000005,190.3,True,,Health Post
BENUE,APA,IGORO,NORTH CENTRAL,Immana Ojope Primary Health Centre,SRID=4326;POINT (7.8287665 7.7118535),7.7118535,7.8287664999999995,245.22099999999998,True,,PHC (Primary Health Centre)
BENUE,APA,EDIKWU II,NORTH CENTRAL,Opaha Maternal And Child Health,SRID=4326;POINT (8.0076638 7.6285926),7.628592599999999,8.0076638,232.553,True,,PHC (Primary Health Centre)
BENUE,APA,UGBOKPO,NORTH CENTRAL,Adija Primary Health Centre,SRID=4326;POINT (7.9007848 7.6693726),7.669372599999999,7.900784799999999,168.227,True,,PHC (Primary Health Centre)
BENUE,APA,OBA,NORTH CENTRAL,Ajibe Primary Health Centre,SRID=4326;POINT (7.8317688 7.5374252),7.5374252,7.8317688,262.341,True,,PHC (Primary Health Centre)
BENUE,APA,AKPETE/OJANTELLE,NORTH CENTRAL,Akpete Primary Health Centre,SRID=4326;POINT (7.9265805 7.7399243),7.7399243,7.926580499999999,181.697,True,,PHC (Primary Health Centre)
BENUE,APA,OBA,NORTH CENTRAL,Alifeti Primary Health Centre,SRID=4326;POINT (7.7445418 7.542266),7.542266000000001,7.7445418,326.5,True,,PHC (Primary Health Centre)
BENUE,APA,OFOKE,NORTH CENTRAL,Amoke Primary Health Centre,SRID=4326;POINT (7.8776095 7.6375707),7.6375706999999995,7.8776095,162.997,False,,PHC (Primary Health Centre)
BENUE,APA,EDIKWU II,NORTH CENTRAL,Ankpali Primary Health Centre,SRID=4326;POINT (7.9813229 7.6381358),7.6381358,7.9813229,172.266,True,,PHC (Primary Health Centre)
BENUE,APA,AKPETE/OJANTELLE,NORTH CENTRAL,Ataganyi Primary Health Centre,SRID=4326;POINT (7.8671987 7.7848753),7.7848752999999995,7.867198700000001,253.46900000000002,True,,PHC (Primary Health Centre)
BENUE,APA,EDIKWU I,NORTH CENTRAL,Edikwu Icho Primary Health Centre,SRID=4326;POINT (7.9328717 7.610285),7.610285,7.932871700000001,62.3,True,,PHC (Primary Health Centre)
BENUE,APA,AUKE,NORTH CENTRAL,Ibado Primary Health Centre,SRID=4326;POINT (7.7772473 7.5076135),7.5076135,7.7772473,285.0,True,,PHC (Primary Health Centre)
BENUE,APA,OIJI,NORTH CENTRAL,Idada Primary Health Centre,SRID=4326;POINT (7.91371 7.561835),7.561835,7.913710000000001,198.1,True,,PHC (Primary Health Centre)
BENUE,APA,AUKE,NORTH CENTRAL,Igeri Primary Health Centre,SRID=4326;POINT (7.7857383 7.5092698),7.5092698,7.7857383,270.8,True,,PHC (Primary Health Centre)
BENUE,APA,UGBOKPO,NORTH CENTRAL,Ijaha Primary Health Centre,SRID=4326;POINT (7.9258781 7.6855005),7.685500500000001,7.9258781,139.0,True,,PHC (Primary Health Centre)
BENUE,APA,IGORO,NORTH CENTRAL,Ikaduna Primary Health Centre,SRID=4326;POINT (7.7407773 7.6625484),7.6625483999999995,7.7407773,251.452,True,,PHC (Primary Health Centre)
BENUE,APA,OFOKE,NORTH CENTRAL,Ikor Primary Health Centre,SRID=4326;POINT (7.8543917 7.626121),7.626121,7.8543917,168.4,True,,PHC (Primary Health Centre)
BENUE,APA,IKOBI,NORTH CENTRAL,Imana Primary Health Centre,SRID=4326;POINT (7.9497683 7.7646),7.7646,7.949768300000001,183.2,True,,Health Post
BENUE,APA,IGAH-OKPAYA,NORTH CENTRAL,Primary Health Centre Ivetse,SRID=4326;POINT (7.899975 6.6788167),6.6788167000000005,7.899975,94.0,True,,Health Clinic
BENUE,APA,OBA,NORTH CENTRAL,Oba Primary Health Centre,SRID=4326;POINT (7.8521264 7.5623027),7.5623027,7.852126400000001,248.2,True,,PHC (Primary Health Centre)
BENUE,APA,EDIKWU II,NORTH CENTRAL,Obinda Primary Health Centre,SRID=4326;POINT (8.0086864 7.6435723),7.6435723,8.0086864,-64.72399999999999,True,,PHC (Primary Health Centre)
BENUE,APA,IGORO,NORTH CENTRAL,Ochcichi Primary Health Centre,SRID=4326;POINT (7.8119601 7.7341596),7.734159599999999,7.811960099999999,228.1,True,,Health Post
BENUE,APA,IGAH-OKPAYA,NORTH CENTRAL,Ochekele Primary Health Centre,SRID=4326;POINT (7.8408627 7.5024641),7.5024641,7.840862700000001,121.235,True,,PHC (Primary Health Centre)
BENUE,APA,UGBOKPO,NORTH CENTRAL,Ochumekwu Primary Health Centre,SRID=4326;POINT (7.9277902 7.6925346),7.692534599999999,7.9277902000000005,150.3,True,,PHC (Primary Health Centre)
BENUE,APA,EDIKWU II,NORTH CENTRAL,Odugbo Primary Health Centre,SRID=4326;POINT (8.0117073 7.6534796),7.6534796,8.011707300000001,168.81400000000002,True,,PHC (Primary Health Centre)
BENUE,APA,OFOKE,NORTH CENTRAL,Ofoke Primary Health Centre,SRID=4326;POINT (7.7926087 7.6259274),7.6259274,7.7926087,221.304,True,,PHC (Primary Health Centre)
BENUE,APA,IGAH-OKPAYA,NORTH CENTRAL,Ogebe Apa Primary Health Centre,SRID=4326;POINT (7.9325952 6.7021896),6.7021896,7.932595200000001,136.4567871,True,,PHC (Primary Health Centre)
BENUE,APA,OFOKE,NORTH CENTRAL,Ogodo Primary Health Centre,SRID=4326;POINT (7.7723883 7.5785033),7.5785032999999995,7.7723883,304.1,True,,Health Post
BENUE,APA,IGAH-OKPAYA,NORTH CENTRAL,Okpobilla Primary Health Centre,SRID=4326;POINT (7.9256288 6.6793056),6.679305599999999,7.9256288,125.6724854,False,,
BENUE,APA,IGAH-OKPAYA,NORTH CENTRAL,Okpokwu Primary Health Centre,SRID=4326;POINT (7.8313118 7.489875),7.489875,7.8313118,248.2,True,,PHC (Primary Health Centre)
BENUE,APA,EDIKWU I,NORTH CENTRAL,Okwuji Primary Health Centre,SRID=4326;POINT (7.952678 7.6950772),7.6950772,7.952678,194.44099999999997,True,,PHC (Primary Health Centre)
BENUE,APA,EDIKWU I,NORTH CENTRAL,Oladoga Primary Health Centre,SRID=4326;POINT (7.9298783 7.6061333),7.6061333,7.9298782999999995,273.0,True,,PHC (Primary Health Centre)
BENUE,APA,OBA,NORTH CENTRAL,Oladu Primary Health Centre,SRID=4326;POINT (7.8236833 7.5995267),7.599526700000001,7.8236833,215.9,True,,PHC (Primary Health Centre)
BENUE,APA,OFOKE,NORTH CENTRAL,Olakamonye Primary Health Centre,SRID=4326;POINT (7.737044 7.6031388),7.603138799999999,7.737044,225.886,True,,PHC (Primary Health Centre)
BENUE,APA,IGAH-OKPAYA,NORTH CENTRAL,Ologbeche Primary Health Centre,SRID=4326;POINT (7.8785145 7.5641397),7.5641397,7.8785145000000005,185.795,True,,PHC (Primary Health Centre)
BENUE,APA,IKOBI,NORTH CENTRAL,Oloke Primary Health Centre,SRID=4326;POINT (7.9946702 7.7595213),7.7595213,7.994670200000001,99.0,True,,PHC (Primary Health Centre)
BENUE,APA,IGORO,NORTH CENTRAL,Oweko Primary Health Centre,SRID=4326;POINT (7.8543433 7.7042167),7.7042167,7.8543433,174.8,True,,Health Post
BENUE,APA,OFOKE,NORTH CENTRAL,Olufene Primary Health Centre,SRID=4326;POINT (7.8360498 7.6213128),7.6213128,7.8360498,205.56400000000002,True,,PHC (Primary Health Centre)
BENUE,APA,IKOBI,NORTH CENTRAL,Ugbobi Primary Health Centre,SRID=4326;POINT (7.9705233 7.7277617),7.727761699999999,7.970523299999999,125.3,True,,PHC (Primary Health Centre)
BENUE,APA,EDIKWU I,NORTH CENTRAL,Ukpogo Primary Health Centre,SRID=4326;POINT (7.956131 7.6361172),7.6361172,7.956131,123.507,True,,PHC (Primary Health Centre)
BENUE,APA,OIJI,NORTH CENTRAL,Oiji Primary Health Centre,SRID=4326;POINT (7.927465 7.571585),7.571585000000001,7.927465,215.3,True,,BHC (Basic Health Centre)
BENUE,APA,IKOBI,NORTH CENTRAL,Ijaha Ikobi Primary Health Centre,SRID=4326;POINT (7.9850083 7.74827),7.74827,7.9850083,106.6,True,,Health Post
BENUE,APA,IKOBI,NORTH CENTRAL,Ikobi Primary Health Centre,SRID=4326;POINT (7.994635 7.7480117),7.7480117,7.994635000000001,131.6,True,,BHC (Basic Health Centre)
BENUE,APA,OBA,NORTH CENTRAL,Okpene Primary Health Centre,SRID=4326;POINT (7.85308 7.5759517),7.575951700000001,7.85308,242.6,True,,Health Post
BENUE,BURUKU,MBAKYAAN,NORTH CENTRAL,Anvamber Primary Health Centre,SRID=4326;POINT (9.2339817 7.3325),7.3325,9.2339817,165.5,False,,PHC (Primary Health Centre)
BENUE,BURUKU,SHOROV,NORTH CENTRAL,Tyowanye Primary Health Centre,SRID=4326;POINT (9.2011073 7.2409051),7.240905099999999,9.2011073,195.5,False,,PHC (Primary Health Centre)
BENUE,BURUKU,MBAADE,NORTH CENTRAL,Tofi Primary Health Centre,SRID=4326;POINT (9.1948591 7.1493221),7.149322099999999,9.1948591,180.50900000000001,False,,PHC (Primary Health Centre)
BENUE,BURUKU,MABIKYONGO/NYIFON,NORTH CENTRAL,Uga Primary Health Centre,SRID=4326;POINT (9.3241641 7.3848105),7.3848104999999995,9.3241641,110.8,False,,PHC (Primary Health Centre)
BENUE,BURUKU,MBAAPEN,NORTH CENTRAL,Ijer Primary Health Centre,SRID=4326;POINT (9.1253458 7.4751085),7.475108500000001,9.125345800000002,136.5,False,,PHC (Primary Health Centre)
BENUE,BURUKU,MBAYA,NORTH CENTRAL,Adogo Primary Health Centre,SRID=4326;POINT (9.0218483 7.5129083),7.512908299999999,9.0218483,174.5,False,,PHC (Primary Health Centre)
BENUE,BURUKU,BINEV,NORTH CENTRAL,Agwabi Primary Health Centre,SRID=4326;POINT (9.2430773 7.4876489),7.4876489,9.2430773,189.7,False,,PHC (Primary Health Centre)
BENUE,BURUKU,MBAYAKA,NORTH CENTRAL,Anshav Primary Health Centre,SRID=4326;POINT (9.2798729 7.3221694),7.3221694,9.2798729,209.7,False,,PHC (Primary Health Centre)
